kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG KEBUN LIMAU	81	80		1	0			80			1	80					1
2	SUNGEI KERAWAI	456	449		7	0			448	1		7	449					7
3	TAN AH KOW ESTATE	6			6	0						6						6
4	TAMAN MELOR	399	338	1	57	3		3	338		1	60	338				1	60
5	QUARTERS BALAI POLIS	101	97		4	0			97			4	97					4
6	TMN MELOR 2	14	8	1	5	0			8		1	5	8				1	5
7	TMN MELOR 3	8	4	1	3	0			4		1	3	4				1	3
8	KG SELAT MANGGIS	14	14			0			14				14					
9	TAMAN MELOR	59	52		7	0			52			7	52					7
10	TMN MELOR SEJATI	11	6	5		0			6		5		6				5	
702	IPD HILIR PERAK	369	317	5	31	16	16		327	6	5	31	319	1	2	1	5	41
