kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG CHEMPERAI	69	60	2	3	4	2	2	62		2	5	60				2	7
2	PEKAN DENGKIL	461	134	259	57	11	9	2	140	3	259	59	136	1			259	65
3	QRTS POLIS DENGKIL	29	27	1	1	0			27		1	1	27				1	1
4	QRTS J K R	92	20	62	10	0			20		62	10	20				62	10
5	TMN BERLIAN	50	1	11	38	0			1		11	38	1				11	38
6	TMN EMAS	151	132	11	6	2	1	1	133		11	7	132				11	8
7	TMN KRISTAL	89	48	13	28	0			48		13	28	48				13	28
8	TMN MANIAM	130	22	31	77	0			22		31	77	22				31	77
9	TMN MESRA	89	7	52	30	0			7		52	30	7				52	30
10	TMN MUTIARA	66	29	17	20	0			29		17	20	29				17	20
11	TMN NILAM	35	19	12	3	1	1		19	1	12	3	19	1			12	3
12	LRG ANGGERIK TMN SERI	4		2	2	0					2	2					2	2
13	TMN DENGKIL	29		24	5	0					24	5					24	5
14	BT 1 JLN AIR HITAM	439	155	138	141	5	2	3	156	1	138	144	155				138	146
15	BT 4 JLN AIR HITAM	9	5	3		1		1	5		3	1	5				3	1
16	BT 32 JLN BANTING	54	30	20	3	1		1	30		20	4	30				20	4
17	BT 33 JLN BANTING	39	15	11	13	0			15		11	13	15				11	13
18	TMN DENGKIL BARU	50		46	4	0					46	4					46	4
19	TMN DENGKIL JAYA	752	501	46	191	14	9	5	509	1	46	196	503				46	203
20	TMN DESA DENGKIL	284	110	28	144	2		2	110		28	146	110				28	146
21	TMN INTAN	36	17		18	1	1		18			18	17					19
22	TMN JED / QRTS DELIMA	72	29	17	23	3	2	1	31		17	24	29	1	1		17	24
23	TMN PUTRA DENGKIL	84	38	14	31	1		1	38		14	32	38				14	32
24	TMN SRI DENGKIL	121	8	38	71	4		4	8		38	75	8				38	75
25	TMN / QRTS TIMAH LANGAT	174	80	34	59	1	1		81		34	59	80	1			34	59
26	TMN AMETIS	20	16	3	1	0			16		3	1	16				3	1
701	BALAI POLIS DENGKIL	60	50		1	9	9		55	4		1	50	2	1	1		6
801	PENGUNDI TIDAK HADIR	2	2			0			2				2					
