kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG.NASIB	45	44	1		0			44		1		44				1	
2	TAMAN DELIMA SALAK BARU	106	59	20	26	1		1	59		20	27	59				20	27
3	BACK LANE	201	1	184	16	0			1		184	16	1				184	16
4	KAMPONG PERIK	166	163		1	2	1	1	164			2	163					3
5	MAIN ROAD	124	12	106	6	0			12		106	6	12				106	6
6	MARKET LANE	18		18		0					18						18	
7	KG SALAK NORTH	75	28	30	16	1		1	28		30	17	28				30	17
8	RUMAH MURAH	109	95	6	8	0			95		6	8	95				6	8
10	RUMAH AWAM 11	180	135	31	14	0			135		31	14	135				31	14
11	TAMAN SALAK	105	60	13	32	0			60		13	32	60				13	32
12	TAMAN DESA SALAK	152	11	5	136	0			11		5	136	11				5	136
13	KG TERSUSUN SALAK UTARA	133	127	3	3	0			127		3	3	127				3	3
14	TAMAN SRI AMAN 2	4	1		3	0			1			3	1					3
15	TAMAN SRI AMAN	63	42	4	17	0			42		4	17	42				4	17
16	KG TERSUSUN SALAK STESEN	85	84	1		0			84		1		84				1	
17	KG TERSUSUN SALAK BARU	92	81	8	3	0			81		8	3	81				8	3
18	TMN DELIMA SALAK SAUJANA	2	2			0			2				2					
19	TMN SALAK JAYA	1				1	1		1									1
