kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
6	TUPONG	23908	16423	4337		3148	2941	207	16726	2637	4337	208	16423	1590	1285	66	4337	207
7	SAMARIANG	19946	18220	239		1487	1447	40	18473	1194	239	40	18220	1090	332	25	239	40
8	SATOK	14071	9995	3023		1053	917	136	10099	813	3023	136	9995	600	298	19	3023	136
