kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KALAI	1245	1241	2		2		2	1238	3	2	2	1241				2	2
2	GUNONG	1846	1821	13	5	7	3	4	1821	3	13	9	1821	1			13	11
3	BANDAR JELI	3146	3081	14	8	43	23	20	3075	29	14	28	3084		2	1	14	45
4	GEMANG	2835	2810	2	2	21	4	17	2801	13	2	19	2810		2		2	21
5	AIR LANAS	1730	1726	2		2	1	1	1725	2	2	1	1727				2	1
6	LEGEH	941	936			5	3	2	937	2		2	938					3
7	SUNGAI SATAN	1316	1307	1		8	7	1	1311	3	1	1	1307				1	8
8	BERDANG	2396	2376	4	3	13	5	8	2372	9	4	11	2377		1		4	14
9	POS SUNGAI RUAL	316	23	1	1	291	290	1	285	28	1	2	23				1	292
10	KEDAI AIR LANAS	1940	1934	1		5	2	3	1927	9	1	3	1934				1	5
