kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LEBOH PANTAI (6)	290		290		0					290						290	
2	LEBOH CARNARVON (2)	33	2	31		0			2		31		2				31	
3	LEBOH MELAYU (2)	12		12		0					12						12	
4	GAT LEBOH MELAYU	54	1	53		0			1		53		1				53	
5	LORONG PRANGIN (2)	160		159		1	1			1	159						159	1
6	JALAN PRANGIN	90		90		0					90						90	
7	GAT JALAN PRANGIN	145	6	125	14	0			6		125	14	6				125	14
8	PASAR JLN PRANGIN	5		4	1	0					4	1					4	1
9	LEBOH VICTORIA	112	1	90	21	0			1		90	21	1				90	21
10	LORONG IKAN	37		37		0					37						37	
