kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG AIR MACHANG	253	253			0			253				253					
2	KG AIR LAKAR	80	79			1	1		80				79					1
3	KG BATU 6	144	139		1	4	1	3	140			4	139					5
4	KG BATU 7	375	373	2		0			373		2		373				2	
5	KG BATU 9	328	327	1		0			327		1		327				1	
6	KG BATANG MERBAU	1162	1159		2	1	1		1156	4		2	1159					3
7	KG CHINTA JAYA	482	472	1	2	7	4	3	475	1	1	5	473		3		1	5
8	KG JELAKONG	255	254		1	0			253	1		1	254					1
9	KG JEGOR	190	189			0			189				189					
10	KG KULIM TIGA	81	81			0			81				81					
701	BALAI POLIS BATANG MERBAU	7	7			0			7				7					
