kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN DATO MAHARAJA LELA	2061	1481	293	216	71	63	8	1446	98	293	224	1486	11	5	3	293	263
2	JALAN SULTAN YUSOF	749	36	568	145	0			36		568	145	36				568	145
3	JALAN TUN PERAK	532	44	156	328	4		4	44		156	332	44				156	332
4	SUNGAI KINTA	644	267	191	181	5	3	2	269	1	191	183	267				191	186
5	TEBING SUNGAI KINTA	701	16	592	93	0			15	1	592	93	16				592	93
6	KAMPONG PALOH	1164	96	959	107	2		2	96		959	109	96				959	109
7	TEBING TINGGI	2351	662	1493	182	13	1	12	659	4	1493	194	662	1			1493	194
8	KUALA PARI HILIR	637	565	60	6	6	2	4	564	3	60	10	565	1			60	11
9	KAMPONG SERI KINTA	4128	3866	143	97	22	5	17	3866	5	143	114	3870				143	115
10	PENGKALAN BARAT	5025	2125	2571	292	37	14	23	2135	4	2571	315	2125	5	4	1	2571	319
11	PENGKALAN GATE	2150	1321	538	285	6	4	2	1324	1	538	287	1322	1			538	289
12	PENGKALAN PEGOH	5910	4297	1220	351	42	17	25	4305	9	1220	376	4300	1			1220	389
