kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	AIR TAWAR 1	3184	3151	5	3	24	5	19	3153	3	5	22	3151	2			5	25
2	AIR TAWAR 4	2491	2440	4	40	7	2	5	2442		4	45	2440	1			4	46
3	PAPAN TIMOR	2155	2142	4	6	3	1	2	2140	3	4	8	2142	1			4	8
4	PENAWAR	2451	2348	23	65	15	7	8	2345	10	23	73	2349	3	2		23	74
5	SUNGAI MAS	3386	3368	1	4	13	5	8	3370	3	1	12	3368	1			1	16
6	BANDAR MAS	1118	1054	3	52	9	1	8	1055		3	60	1054	1			3	60
7	AIR TAWAR 5	3012	2998	2	2	10	3	7	2997	4	2	9	2999		1		2	10
8	SEMENCHU	3116	3097	2	4	13	8	5	3103	2	2	9	3097		1	1	2	15
9	SUNGAI LAYAU	416	364	3	1	48	40	8	394	10	3	9	364				3	49
10	TANJONG BUAI	161	156	4		1		1	156		4	1	156				4	1
