kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BATU BALAI	1726	1118	500	30	78	68	10	1173	13	500	40	1119	1	1		500	105
2	KAMPUNG DAMAK	1382	916	424	36	6	3	3	918	1	424	39	916				424	42
3	KAMPUNG KOI	690	574	3		113	112	1	608	78	3	1	574				3	113
4	KAMPUNG SOM	375	365	9		1	1		365	1	9		365				9	1
5	KAMPUNG BAHARU	364	364			0			363	1			364					
6	KAMPUNG LATA KASAH	485	414	64	5	2	2		415	1	64	5	414	1			64	6
7	BANDAR JERANTUT LUAR	719	398	61	250	10		10	398		61	260	398				61	260
8	KAMPUNG MELAYU	2491	1986	219	260	25	2	23	1979	9	219	283	1987				219	284
9	BANDAR BARU	2139	1100	759	273	7	3	4	1100	3	759	277	1100	1			759	279
10	SUNGAI JAN	2327	222	2029	70	6	6		218	10	2029	70	222				2029	76
11	TAMAN MUHIBBAH	3724	1014	2382	313	15	4	11	1010	8	2382	324	1015				2382	327
12	INDERAPURA	2976	1831	972	128	45	29	16	1826	34	972	144	1834	13	2		972	155
13	KAMPUNG TEMIN	1080	1011	13	41	15	3	12	1012	2	13	53	1011				13	56
14	KAMPUNG GINTONG	156	150	1		5		5	148	2	1	5	150				1	5
15	KAMPUNG BATU KAWAH	558	546	11		1		1	544	2	11	1	546				11	1
16	BUKIT DINDING	770	579	2	2	187	178	9	593	164	2	11	579				2	189
17	TEBING TINGGI	648	622	3	3	20	1	19	622	1	3	22	623				3	22
18	JERANSONG	280	16	261		3	3		17	2	261		16				261	3
19	SUNGAI LEKOK	870	15	464	1	390	386	4	36	365	464	5	15	1			464	390
20	HULU CHEKA	1404	1362	2		40	37	3	1360	39	2	3	1362				2	40
