kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KUALA LANAR	1122	896	196	28	2	2		893	5	196	28	897				196	29
2	KUALA KENONG	628	622			6	5	1	622	5		1	622					6
3	MELA	1333	1196	39	2	96	89	7	1274	11	39	9	1197				39	97
4	KERAMBIT	1185	1176	6		3	1	2	1175	2	6	2	1176				6	3
5	KAMPUNG BARU PENJOM	626	35	582	7	2	2		34	3	582	7	35				582	9
6	PENJOM	1248	1161	50	31	6	2	4	1159	4	50	35	1161				50	37
7	CHENERAS	2179	1774	260	120	25	19	6	1760	33	260	126	1778	3	1	1	260	136
8	SUNGAI KERPAN	2203	1107	835	228	33	25	8	1111	21	835	236	1107		1		835	260
9	BATU KURAP	441	183	224	32	2	1	1	179	5	224	33	183				224	34
10	BANDAR LIPIS	1210	609	493	94	14	12	2	606	15	493	96	612	2	1		493	102
11	BUKIT BIUS	410	201	135	69	5	4	1	204	1	135	70	201		1		135	73
