kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	RH BERASAP PASAI SIONG	172	1	1		170	170		4	167	1		1	170			1	
2	RH DOUGLAS LANGI PASAI SIONG	172	1			171	171		2	170			1	167		4		
3	RH ANGOM AK BALOH	99	1	4		94	94		2	93	4		1	94			4	
4	RH ANDING	43	2	7		34	34		5	31	7		2	34			7	
5	RH DURONG PASAI BESAR OYA RD	2				2	2			2				2				
6	RH AMBI	92		1		91	91		1	90	1			91			1	
7	RH IBAU PASAI SIONG	34				34	34		1	33				34				
8	RH ANTING PASAI SIONG	45				45	45		1	44				44		1		
9	RH MEGGONG PASAI SIONG	9				9	9			9				9				
10	RH MULI PASAI SIONG	50				50	50		2	48				50				
11	RH MASAM PASAI BESAR	33		1		32	32		2	30	1			31		1	1	
12	RH RINGGIT SG PASAI	24		1		23	23		3	20	1			22	1		1	
13	RH. GIMANG PASAI SIONG	21				21	21		1	20				21				
14	RH GAWAN PASAI SIONG	81	3			78	78		5	76			3	78				
15	RH JABU PASAI BESAR OYA RD	6		1		5	5			5	1			5			1	
16	RH RUNDANG	43		2		41	41		1	40	2			41			2	
17	RH DAGANG PASAI SIONG	4		1		3	3			3	1			3			1	
18	RH SIGAN PASAI SIONG	21				21	21		1	20				21				
19	RH TINGANG SG BUN OYA RD	49				49	49			49				48	1			
20	RH BANDANG SG BUN OYA RD	51	2	1		48	48		3	47	1		2	47	1		1	
21	RH TAKIN SG BUN OYA RD	17	1	1		15	15		1	15	1		1	15			1	
22	RH JERAM PASAI SIONG	44		1		43	43		1	42	1			43			1	
23	RH AGAM PASAI SIONG	30		1		29	29			29	1			29			1	
24	RH RINGGIT PASAI SIONG	59	1			58	58		1	58			1	58				
25	RH BANTAN PASAI SIONG	71				71	71		3	68				71				
26	22ND. MILE OYA ROAD	57	1	25		31	31			32	25		1	29		2	25	
28	RH MINGGAT SG PASAI	43		2		41	41		4	37	2			41			2	
29	SEBINTIK SCHEME	129	7	12		110	110		9	108	12		7	108	1	1	12	
30	SEK MEN K'JAAN LUAR BANDAR SIBU	31	2	1		28	28		2	28	1		2	27	1		1	
31	RH. MATARI SG. SIONG	25	2			23	23		1	24			2	23				
32	RH. MAJA SG. SIONG	14				14	14			14				14				
33	RH. IRAN SG. SIONG	6				6	6			6				6				
34	RH. KUDI SG. SIONG	10	1			9	9			10			1	9				
35	RH. BELAWAN 221/2 MILE OYA ROAD	42		6		36	36		1	35	6			36			6	
36	RH KIEW 19TH MILE OYA RD	112	1	6		105	105		3	103	6		1	102	1	2	6	
37	RH. MELINA SG. BUN	16		2		14	14			14	2			14			2	
38	AGRICULTURAL TRAINING CENTRE	2				2	2			2				2				
39	RH NYANGGAI PASAI SIONG	76				76	76			76				75		1		
40	RH ESAH BT 27 JLN OYA	65	1	10		54	54		2	53	10		1	54			10	
41	RH EDMUND SALIP PASAI SIONG	22		1		21	21			21	1			21			1	
42	RH TUAH BT 24 JLN OYA	14				14	14			14				14				
43	RH JUNGIN SEBINTIK BT 24	12		1		11	11			11	1			11			1	
