kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN AULONG GUNTONG	40		5	34	1		1			5	35					5	35
2	JALAN KOPISAN GUNTONG	58		15	43	0					15	43					15	43
3	JALAN LENGGONG GUNTONG	89		36	53	0					36	53					36	53
4	SIKH TEMPLE JALAN BOMBAY	2			2	0						2						2
5	SUNGAI PARI ROAD	1218	76	150	988	4		4	76		150	992	76				150	992
6	KUARTERS DBI SG PARI	41	3		38	0			3			38	3					38
7	JALAN MADRAS	80			80	0						80						80
8	PERSIARAN KIDD	21		12	9	0					12	9					12	9
9	JALAN ISAAC	96	1	1	94	0			1		1	94	1				1	94
10	LORONG SRI MARIAMAN	16		3	12	1		1			3	13					3	13
11	LORONG PACKIANATHAN	31	2		28	1		1	2			29	2					29
12	TAMIL SETTLEMENT	63			63	0						63						63
13	BIRCH AVENUE	28	6		20	2		2	6			22	6					22
15	SG PARI ROAD	61	6	12	43	0			6		12	43	6				12	43
16	LORONG SRI MARIAMMAN	5			5	0						5						5
17	JLN KIDD DRIVE	3		1	2	0					1	2					1	2
18	ISSAC LANE	8			8	0						8						8
19	KAWASAN PERBANDARAN	43	2	4	37	0			2		4	37	2				4	37
20	NEW TAMIL SETTLEMENT	5			5	0						5						5
21	PACKIANATHAN LANE	3		2	1	0					2	1					2	1
701	BALAI POLIS KG BARU BUNTONG	37	29		4	4	3	1	30	2		5	29	1				7
