kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG PULAI SEBATANG	1156	875	267	2	12	1	11	875	1	267	13	875				267	14
2	SUNGAI NAGA	147	82	61		4		4	82		61	4	82				61	4
3	PARIT DATOK ONN	350	320	25		5		5	320		25	5	320				25	5
4	PT 3 API API	74	50	22	1	1		1	50		22	2	50				22	2
5	PT 4 API-API	128	119	7	1	1		1	119		7	2	119				7	2
6	PT 5 API-API	15	11	4		0			11		4		11				4	
7	PT 2 API-API	56	47	9		0			47		9		47				9	
8	KG PT TOK SERAH	2	2			0			2				2					
9	KG. JAWA	299	251	40		8		8	251		40	8	251				40	8
10	PT HAJI OMAR	279	234	44		1	1		234	1	44		234	1			44	
11	BT 42 KG API-API	97	86	11		0			86		11		86				11	
12	TAMAN SEMARAK, API-API	10	10			0			10				10					
