kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN RUSA	18		15	3	0					15	3					15	3
2	BATU LIMA	20	16	1	2	1		1	16		1	3	16				1	3
3	KG PERENGGAN	106	102		4	0			102			4	102					4
4	JALAN SUNGAI	124	18	85	21	0			18		85	21	18				85	21
5	PEKAN LUNAS	473	40	387	46	0			40		387	46	40				387	46
6	JALAN ARA KUDA	173	28	113	31	1		1	28		113	32	28				113	32
7	TAMAN KIJANG	333	60	179	91	3		3	60		179	94	60				179	94
8	TAMAN INDAH	25		23	2	0					23	2					23	2
9	KG SEBERANG SUNGAI	44	30	7	7	0			30		7	7	30				7	7
10	TAMAN SANG KANCIL	161	67	31	63	0			67		31	63	67				31	63
801	PENGUNDI TIDAK HADIR	4	2	1	1	0			2		1	1	2				1	1
