kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN PERANGINAN	21	10	8	3	0			10		8	3	10				8	3
2	KG SUNGAI MENYALA	59	10	29	19	1	1		10	1	29	19	10		1		29	19
3	KAMPUNG SUNGGALA	909	593	91	194	31	24	7	598	19	91	201	593				91	225
4	KG. TELOK PELANDOK	375	330	9	22	14		14	329	1	9	36	330				9	36
5	BANDAR BARU SUNGGALA	2205	1434	118	631	22	14	8	1442	6	118	639	1435	5	1		118	646
6	TAMAN ORKID	25	5	16	4	0			5		16	4	5				16	4
7	RUMAH RAKYAT TELOK PELANDOK	64	49	7	8	0			49		7	8	49				7	8
8	TAMAN MELATI	10	3	3	4	0			3		3	4	3				3	4
9	KAMPUNG SEGENTING	10			10	0						10						10
412	PULAMOR KEM SEBATANG KARAH	629	487	4	11	127	120	7	513	94	4	18	488	53	19	3	4	62
413	PUSARTI KEM SEGENTING	195	153	1	2	39	39		167	25	1	2	157	16	4	1	1	16
414	PUSAT LATIHAN PLPM PORT DICKSON	127	114		6	7	7		116	5		6	114	5	1			7
415	PUSAT OLAH PERANG TENTERA DARAT ( POP TD )	20	16		1	3	3		18	1		1	16		1			3
416	ATD - KOLEJ PEGAWAI	947	805	6	17	119	113	6	840	78	6	23	812	44	22	1	6	62
701	MESS POLIS GREYSAND	13	13			0			13				13					
