kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG KUALA EMPAU	13	13			0			13				13					
2	KG KUALA PELETUH	12	12			0			12				12					
3	KG LALAT	9	9			0			9				9					
4	KG PAMAH DONG	25	25			0			25				25					
5	KG CEMERKAU	1	1			0			1				1					
6	KG CERLANG	22	20			2	1	1	20	1		1	20					2
7	KG EMPAU	3	3			0			3				3					
8	KG KENAU	23	23			0			23				23					
9	KG PAMAH RAWAS	315	307		2	6		6	306	1		8	307					8
10	KG PERUAS	260	260			0			258	2			260					
11	KG PUCUNG	13	13			0			13				13					
12	KG TERIGEH	3	3			0			3				3					
14	KG PADANG PERI	90	90			0			90				90					
