kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN AYER CETEK	98	1	87	10	0			1		87	10	1				87	10
2	LORONG AYER KUNING 6	22		16	2	4		4			16	6					16	6
3	LORONG AYER KUNING 5	28	1	22	4	1		1	1		22	5	1				22	5
4	JALAN AYER PANAS	604	28	467	107	2		2	27	1	467	109	28				467	109
5	JALAN AYER MERAH	50	2	32	15	1		1	2		32	16	2				32	16
6	JALAN AYER KUNING	134	7	91	33	3		3	7		91	36	7				91	36
7	LORONG AYER KUNING	13		11	2	0					11	2					11	2
8	JALAN AYER BIRU	57		46	10	1		1			46	11					46	11
9	JALAN AYER PUSING	80		80		0					80						80	
10	LORONG AYER KUNING 3	27		24	2	1		1			24	3					24	3
11	JALAN AYER HIJAU	123	30	60	31	2		2	30		60	33	30				60	33
12	JALAN AYER TASEK	103		56	44	3	1	2		1	56	46		1			56	46
13	LORONG AYER KUNING 4	15	4	10	1	0			4		10	1	4				10	1
14	LORONG AYER KUNING 2	74		66	7	1		1			66	8					66	8
15	JALAN AYER KUNING 4	7		7		0					7						7	
16	LORONG AYER KUNING 1	3		3		0					3						3	
17	JALAN GENTING KLANG	212	7	187	17	1		1	7		187	18	7				187	18
18	TAMAN AYER PANAS	15	2	7	5	1		1	2		7	6	2				7	6
19	LORONG GENTING KLANG	13	1	12		0			1		12		1				12	
20	JALAN AYER KUNING 2	15		13	2	0					13	2					13	2
21	JALAN AYER DALAM	101	1	94	6	0				1	94	6	1				94	6
22	JALAN AYER KUNING 3	12		10	2	0					10	2					10	2
23	LORONG AYER KUNING 7	20	1	15	4	0			1		15	4	1				15	4
24	JALAN AYER PANAS DALAM	10		8	2	0					8	2					8	2
25	JALAN AYER KUNING 7	4		2	2	0					2	2					2	2
26	LORONG MATA AYER 4	33		33		0					33						33	
27	LORONG MATA AYER 1	54		51	3	0					51	3					51	3
28	JALAN PERUSAHAAN RINGAN	110	6	95	8	1		1	6		95	9	6				95	9
29	JALAN PERUSAHAAN TENGAH	27		19	8	0					19	8					19	8
30	JALAN PERUSAHAAN 2	62		62		0					62						62	
31	JALAN PERUSAHAAN 3	126		121	5	0					121	5					121	5
32	KAWASAN PERUSAHAAN RINGAN	58	4	54		0			4		54		4				54	
33	JALAN PERUSAHAAN	20	1	16	3	0			1		16	3	1				16	3
34	JALAN PERUSAHAAN KIRI	29		28	1	0					28	1					28	1
35	LORONG PERUSAHAAN RINGAN	10		10		0					10						10	
36	JALAN PERUSAHAAN SATU	15		15		0					15						15	
37	JALAN MATA AYER	263	3	248	11	1		1	3		248	12	3				248	12
38	JALAN MATA AYER 2	79	7	70	2	0			7		70	2	7				70	2
39	LORONG MATA AYER 3	66		66		0					66						66	
40	JALAN LINGKUNGAN MATA AYER	208		198	10	0					198	10					198	10
41	TAMAN GENTING	71	4	66	1	0			4		66	1	4				66	1
42	JALAN MATA AYER 4	27	1	26		0			1		26		1				26	
43	JALAN AYER JERNEH	137	16	86	34	1	1		17		86	34	16				86	35
44	JALAN USAHAWAN	9	2	5	1	1	1		3		5	1	2	1			5	1
45	SETAPAK RIA CONDO	153	29	108	13	3	2	1	31		108	14	29				108	16
46	PPR AIR PANAS (JLN USAHAWAN 6)	1613	695	409	478	31	9	22	700	4	409	500	695	1	2		409	506
47	TAMAN KEAT ANN	13	1	11	1	0				1	11	1	1				11	1
801	PENGUNDI TIDAK HADIR	2		1	1	0					1	1					1	1
