kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BUKIT BANKAR	19	17	2		0			17		2		17				2	
2	PARIT ISMAIL	149	149			0			149				149					
3	PARIT OMAR	2		2		0					2						2	
4	PARIT SERI BENGKAL MK6	514	483	24	6	1		1	481	2	24	7	483				24	7
5	PT YAANI LAUT	215	73	140		2		2	73		140	2	73				140	2
6	KAWASAN ESTATE	7	7			0			7				7					
7	PARIT YOB	291	287	2	1	1	1		288		2	1	288				2	1
8	PARIT HJ A RAHMAN MK 6	2	1			1		1	1			1	1					1
9	LDG BUKIT BANGKAR	6	6			0			6				6					
10	SERI TELOK MK 6	75	75			0			75				75					
