kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	ULU SEGAMA	1098	237	26	1	834	749	85	403	583	26	86	237	29	1	2	26	803
2	SEPAGAYA	4364	1562	234	27	2541	2363	178	3672	253	234	205	1589	55	21	3	234	2462
3	SEGAMA	2167	504	491	9	1163	1030	133	1406	128	491	142	504	39	1	2	491	1130
4	TABANAC	2836	866	403	13	1554	1321	233	2041	146	403	246	866	27		1	403	1539
5	SAKAR	493	78	16	4	395	368	27	421	25	16	31	78				16	399
6	BANDAR LAHAD DATU	3374	672	1010	38	1654	1425	229	1884	213	1010	267	673	19	1	3	1010	1668
7	LAPANGAN TERBANG	2710	974	835	53	848	704	144	1551	127	835	197	974	10	2		835	889
8	SINGGAHMATA	3565	1105	342	15	2103	1783	320	2599	289	342	335	1112	45	9	5	342	2052
9	PANJI BARU	2224	470	212	6	1536	1394	142	1771	93	212	148	471	6			212	1535
10	TAMAN FAJAR	2317	495	482	22	1318	1163	155	1491	167	482	177	498	9	2	4	482	1322
11	SILAM	1637	234	37	11	1355	1174	181	1230	178	37	192	235	15		1	37	1349
12	JALAN SEGAMA	1873	888	612	13	359	247	112	1070	65	612	125	888	3	1	4	612	364
