kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	GRUNTUM	86	3			83	83		1	85			3	1				82
2	SG ITEK	528	501	4	5	18	17	1	502	16	4	6	501				4	23
3	ULU GROH	277	1	6	6	264	264		13	252	6	6	1	4	2		6	264
4	ULU KAMPAR	191	2		1	188	188		6	184		1	2					189
5	SUNGAI ATAP	15				15	15			15								15
6	KAMPONG JELENTOH BARU	214	194		2	18	18		196	16		2	194					20
7	SG BULOH	1				1	1			1								1
8	ULU JELINTOH	208	37		1	170	170		43	164		1	37					171
9	KG PINTU PADANG	249	248		1	0			248			1	248					1
10	ULU GRUNTUM	383		2	1	380	380		5	375	2	1		2			2	379
11	KG DUSUN SERIBU	12	11	1		0			11		1		11				1	
12	JELENTOH	111	51		8	52	52		53	50		8	51					60
13	MOYNAPLY ESTATE	32	4		28	0			3	1		28	4					28
14	KG ULU KEPAYANG	6				6	6			6								6
