kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BUKIT RASA	1311	1188	81	33	9	6	3	1192	2	81	36	1188	1			81	41
2	BATANG KALI	3072	2388	203	423	58	25	33	2391	22	203	456	2389	1	1		203	478
3	HULU KALI	1252	915	21	138	178	170	8	935	150	21	146	915	1	4	1	21	310
4	KAMPUNG PADANG	1267	1041	132	79	15	1	14	1039	3	132	93	1041	1			132	93
5	HULU YAM BARU 1	2035	327	1450	236	22	15	7	328	14	1450	243	327	1			1450	257
6	HULU YAM BARU 2	3300	1668	1306	155	171	110	61	1695	83	1306	216	1669		2		1306	323
7	SERENDAH	3713	2291	805	374	243	216	27	2346	161	805	401	2291	3	1	1	805	612
8	SUNGAI CHOH	2117	1936	33	125	23	2	21	1931	7	33	146	1936	1			33	147
9	SUNGAI GAPI	524	141	45	331	7	4	3	143	2	45	334	141				45	338
10	TAMAN BUKIT TERATAI	2361	531	39	1775	16	2	14	532	1	39	1789	531	1		1	39	1789
11	SUNGAI BUAYA	1862	1646	4	138	74	63	11	1651	58	4	149	1646	2			4	210
12	BUKIT BERUNTUNG	4966	2742	633	1165	426	385	41	2883	244	633	1206	2744	10	7	1	633	1571
13	BANDAR SUNGAI BUAYA	2602	2334	56	187	25	9	16	2338	5	56	203	2334	1			56	211
14	BUKIT SENTOSA 1 HINGGA 5	3168	2133	430	537	68	35	33	1986	182	430	570	2137	7	7	1	430	586
15	BUKIT SENTOSA 6 HINGGA 12	4981	4005	321	501	154	30	124	4027	8	321	625	4012	3	3	1	321	641
16	TAMAN BUNGA RAYA	4259	3552	49	544	114	60	54	3605	7	49	598	3556	2	2	1	49	649
17	KAMPUNG BAHARU SERENDAH	2967	1012	1399	507	49	13	36	1017	8	1399	543	1013		1	1	1399	553
18	TAMAN BUNGA RAYA 2	754	272	118	357	7	3	4	273	2	118	361	273	1			118	362
19	SERI SERENDAH	2489	1769	338	341	40	18	22	1780	7	338	363	1770	1	2	1	338	376
