kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN CANGKAT ASA	436	25	273	137	1		1	24	1	273	138	25				273	138
2	LDG DAUD	15	10	3	2	0			10		3	2	10				3	2
3	KG HULU BERNAM	99	43	38	17	1		1	42	1	38	18	43				38	18
4	JLN BESAR HULU BERNAM	509	218	206	83	2		2	217	1	206	85	218				206	85
5	KG BARU B	274	261	2	9	2		2	260	1	2	11	261				2	11
6	KG SERI GERIANG	431	399	8	19	5	1	4	400		8	23	399				8	24
7	KELAB KOW CHOW	5		5		0					5						5	
8	QRS POLIS	17	17			0			17				17					
9	KAMPUNG HASSAN	142	3	56	83	0			3		56	83	3				56	83
10	KG DATO RAMLI	15	8	1	6	0			8		1	6	8				1	6
11	R/RUMAH MURAH	112	76	12	23	1		1	76		12	24	76				12	24
12	KG BOTAK SINGH	100	24	45	30	1		1	24		45	31	24				45	31
13	TMN PAK SIONG / TMN SAMUDRA	326	39	179	107	1		1	37	2	179	108	39				179	108
14	KG BARU A	239	229	4	4	2		2	228	1	4	6	229				4	6
15	KG/LDG/R.SAKIT SG MERBAU	19	8	4	6	1		1	8		4	7	8				4	7
16	RH JB HUTAN	4	4			0			4				4					
17	RUMAH MURAH AWAM II	503	486	2	7	8		8	486		2	15	486				2	15
18	TMN BERNAM JAYA	327	219	17	86	5	3	2	221	1	17	88	220	1			17	89
19	JLN KEMUDI 2G	15	11	1	2	1	1		11	1	1	2	11	1			1	2
20	TMN GOLDEN WOOD	147	22	88	37	0			21	1	88	37	22				88	37
701	BALAI POLIS ULU BERNAM	15	12		2	1	1		13			2	13					2
