kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	MELINTANG ESTATE	438	39	8	391	0			38	1	8	391	39				8	391
2	SUNGAI PERGAM	589	530	47	8	4		4	529	1	47	12	530				47	12
3	BAGAN DATOK	1959	1038	711	187	23	18	5	1049	7	711	192	1039	2			711	207
4	PASANG API	587	487	93	6	1		1	484	3	93	7	487				93	7
5	SUNGAI BALAI BAROH	632	605	16	4	7	2	5	605	2	16	9	605				16	11
6	SUNGAI BETUL	835	512	312	2	9	5	4	514	3	312	6	512				312	11
7	RUNGKUP	891	788	82	7	14	5	9	792	1	82	16	789				82	20
8	SUNGAI BALAI DARAT	486	471	7	1	7	1	6	470	2	7	7	471				7	8
9	SUNGAI NIPAH DARAT	900	848	29	3	20	4	16	847	5	29	19	848	1	2		29	20
10	SIMPANG TIGA RUNGKUP	1190	643	376	164	7	3	4	645	1	376	168	643				376	171
11	KUALA PERAK ESTATE	490	21	13	456	0			19	2	13	456	21				13	456
12	TEBOK BENGKANG	165	153	8	3	1		1	153		8	4	153				8	4
13	SUNGAI BATANG	915	866	39	2	8	2	6	867	1	39	8	866				39	10
14	SUNGAI HAJI MOHAMAD	1361	1086	203	60	12	3	9	1081	8	203	69	1087	1			203	70
15	SELEKOH	594	512	61	15	6	1	5	512	1	61	20	512				61	21
16	SUNGAI CHE MAJA	1243	1201	31	1	10	1	9	1197	5	31	10	1201				31	11
17	SUNGAI LANCANG	600	578	19		3	2	1	578	2	19	1	578				19	3
18	SUNGAI TIANG	1898	556	1298	35	9	2	7	553	5	1298	42	556	1			1298	43
19	BAGAN SUNGAI BELUKANG	294	49	239		6		6	49		239	6	49				239	6
