kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SG MAONG BAZAAR(3RD ML)	457	7	444		6	5	1	8	4	444	1	7	4	1		444	1
2	SUNNY HILL SCHOOL	355	6	326		23	22	1	6	22	326	1	6	9	12	1	326	1
3	SENG GOON GARDEN	543	13	490		40	37	3	13	37	490	3	13	20	17		490	3
4	PEARL GARDEN	143	2	123		18	16	2	3	15	123	2	2	8	8		123	2
5	MERLIN GARDEN	107		100		7	6	1		6	100	1		4	2		100	1
6	EVERBRIGHT PARK	307	3	274		30	21	9	2	22	274	9	3	7	13	1	274	9
7	HUA JOO PARK	188	5	166		17	12	5	5	12	166	5	5	9	1	2	166	5
8	JALAN TAI SHIN JAR	161	2	156		3	2	1	2	2	156	1	2	1	1		156	1
9	JALAN DOGAN	245	20	196		29	26	3	19	27	196	3	20	11	15		196	3
10	JALAN BATU KAWA 1-3	344	14	267		63	58	5	12	60	267	5	14	22	32	4	267	5
11	TMN SPRING FIELD	88		80		8	8			8	80			3	4	1	80	
12	3-4 1/2ML BATU KAWAH RD SOUTH	395	1	364		30	21	9	1	21	364	9	1	6	15		364	9
13	JALAN BURUNG LILIN	10	6	4		0			6		4		6				4	
801	PENGUNDI TIDAK HADIR	3	1	1		1	1		1	1	1		1		1		1	
