kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TABUAN JAYA	2670	85	2205		380	345	35	91	339	2205	35	85	259	84	2	2205	35
2	TABUAN DESA	1260	60	1078		122	115	7	60	115	1078	7	60	56	56	3	1078	7
3	KOMPLEKS POLIS TABUAN JAYA	242	105	38		99	92	7	117	80	38	7	105	62	25	5	38	7
4	J WAN ALWI TKU IBRAHIM	453	53	253		147	144	3	50	147	253	3	53	90	46	8	253	3
5	J URAT MATA TABUAN JAYA	513	16	397		100	92	8	17	91	397	8	16	54	32	6	397	8
6	JLN SONG	782	23	714		45	40	5	24	39	714	5	23	26	13	1	714	5
7	BAYOR BUKIT	480	16	414		50	43	7	20	39	414	7	16	27	14	2	414	7
8	TABUAN HEIGHT	819	43	708		68	63	5	42	64	708	5	43	32	25	6	708	5
9	TABUAN JAYA PHASE 4	33	2	30		1	1		3		30		2	1			30	
10	TABUAN JAYA PHASE 3	35	3	32		0			3		32		3				32	
701	POLIS	41	22	3		16	15	1	22	15	3	1	22	8	5	2	3	1
801	PENGUNDI TIDAK HADIR	2		1		1	1			1	1				1		1	
