kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BUKIT SEBANG	1742	434	1118	180	10	2	8	430	6	1118	188	434	1			1118	189
2	PEKAN PULAU SEBANG	833	107	670	52	4		4	107		670	56	107				670	56
3	KUALA INA	2930	1394	747	738	51	28	23	1407	15	747	761	1395	2			747	786
4	ARONGAN	735	550	61	116	8	1	7	550	1	61	123	550				61	124
5	TANJUNG RIMAU	614	610	1	2	1		1	609	1	1	3	610				1	3
6	PADANG SEBANG	1675	1118	76	474	7	3	4	1118	3	76	478	1118		1		76	480
7	PAYA DATUK	830	782	11	31	6	4	2	786		11	33	782		1	1	11	35
8	PEGOH	712	662	4	44	2	1	1	663		4	45	663				4	45
9	GANUN	665	395	51	215	4	1	3	395	1	51	218	395				51	219
10	PEKAN GADEK	2186	1581	300	284	21	3	18	1582	2	300	302	1581	2	1		300	302
