kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN LIP SIN	729	94	566	64	5		5	94		566	69	94				566	69
2	LGK NIPAH EMPAT	27	2	22	3	0			2		22	3	2				22	3
3	LGK NIPAH LIMA	128	2	124	2	0			2		124	2	2				124	2
4	LGK NIPAH	839	14	769	49	7	2	5	14	2	769	54	14	1	1		769	54
5	LEBUH NIPAH EMAS	37	6	28	3	0			6		28	3	6				28	3
6	SG NIBONG POLICE STATION	16	12	3	1	0			12		3	1	12				3	1
7	LEBUHRAYA NIPAH	147	26	109	11	1		1	26		109	12	26				109	12
8	JLN NIPAH	102	38	61	3	0			38		61	3	38				61	3
9	LEBOH NIPAH	887	85	718	77	7	2	5	87		718	82	85				718	84
10	LEBOH NIPAH SATU	619	45	526	47	1		1	45		526	48	45				526	48
11	LEBOH NIPAH LIMA	7	2	5		0			2		5		2				5	
12	MEDAN NIPAH	151	13	127	10	1	1		13	1	127	10	13				127	11
13	LRG NIPAH SATU	102	19	65	16	2		2	19		65	18	19				65	18
14	LRG NIPAH DUA	77	4	66	7	0			4		66	7	4				66	7
15	LRG NIPAH TIGA	132	17	109	5	1		1	17		109	6	17				109	6
16	LRG NIPAH EMPAT	127	2	114	11	0			2		114	11	2				114	11
17	LRG NIPAH LIMA	139	6	130	2	1		1	5	1	130	3	6				130	3
18	LRG NIPAH ENAM	74	3	69	2	0			3		69	2	3				69	2
19	LENGKOK NIPAH DUA	465	11	429	21	4	3	1	11	3	429	22	11	2			429	23
20	SG DUA MK 13	210	44	150	14	2	1	1	44	1	150	15	44				150	16
21	JUBILEE HOME SG DUA	155	5	144	4	2		2	5		144	6	5				144	6
22	DESA MELATI	35	33	2		0			33		2		33				2	
23	TMN JUBILEE	509	40	386	74	9	3	6	41	2	386	80	40	1			386	82
24	TKT NIPAH	531	3	479	48	1		1	3		479	49	3				479	49
25	MDN MUTIARA	70	6	58	5	1		1	6		58	6	6				58	6
26	LTG NIPAH	13	3	10		0			3		10		3				10	
27	SLK KG RELAU 1	126	21	77	23	5	3	2	24		77	25	21				77	28
28	DESA JAYA	28	1	26	1	0			1		26	1	1				26	1
29	LUCKY GARDENS	86	18	61	7	0			18		61	7	18				61	7
30	JLN RUMBIA	452	69	304	69	10	7	3	74	2	304	72	70	1		1	304	76
31	PRIMA VIEW, LBH NIPAH 2	138	65	49	21	3		3	65		49	24	65				49	24
32	LRG RUMBIA 1	62	28	21	13	0			28		21	13	28				21	13
33	TMN KOTA NIBONG	29	2	21	5	1		1	2		21	6	2				21	6
34	LBH NIPAH 2	99	29	50	19	1	1		30		50	19	29		1		50	19
35	LRG RELAU 1	54	19	28	7	0			19		28	7	19				28	7
36	LRG NIPAH 8	36	18	15	3	0			18		15	3	18				15	3
37	LBH NIPAH 3	228	131	67	30	0			131		67	30	131				67	30
38	LRG RUMBIA 2	65	27	24	14	0			27		24	14	27				24	14
39	LGK NIPAH 3	293	45	197	50	1		1	44	1	197	51	45				197	51
40	JLN KG RELAU	30	5	23	1	1		1	5		23	2	5				23	2
41	MEDAN KG RELAU 1	14	2	10	2	0			2		10	2	2				10	2
42	PERSIARAN NIPAH	64	2	58	4	0			2		58	4	2				58	4
43	MEDAN KG RELAU ( KRYSTAL SURIA)	16	6	8	2	0			6		8	2	6				8	2
44	TMN BUNGA MERAH	99	15	68	16	0			15		68	16	15				68	16
45	KUARTERS PENDIDIKAN SUNGAI NIBONG	4	4			0			4				4					
46	PESARA NIPAH	21	5	14	2	0			5		14	2	5				14	2
47	HALAMAN KENANGA	37	15	16	6	0			14	1	16	6	15				16	6
701	BALAI POLIS SUNGAI NIBONG	65	58	1	3	3	3		57	4	1	3	58	2	1		1	3
801	PENGUNDI TIDAK HADIR	5	3		1	1		1	3			2	3					2
