kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BINTASAN	28	1			27	27		7	21			1					27
2	KG MURIK	7				7	7			7								7
3	KG BULAUK	1				1	1			1								1
4	KG BULU LAUN	3	1			2	2		2	1			1					2
5	KG SIPUOK	17	1			16	16		2	15			1					16
6	KG GABAH	7				7	7		2	5								7
7	KG LAMPUN	2				2	2		1	1								2
8	KG LIRUNG	15	1			14	14		1	14			1					14
9	KG MAMBU	36				36	36		5	31								36
10	KG PANABULON	4	1			3	3		2	2			1					3
11	KG PILANAS	53				53	53		1	52								53
12	KG PIOWOU	18				18	18			18								18
13	KG SAKALI	20				20	20		2	18								20
14	KG SIKALABAAN	77				77	77		3	74								77
15	KG SINULOI	7	3			4	4		3	4			3					4
16	KG SIWALOR	35				35	35			35								35
17	KG SUMABI	50				50	50		1	49								50
18	KG SUMANSANGOH	1				1	1			1								1
19	KG SUMANTAKAWAN	6	1			5	5		1	5			1					5
20	KG TAMBULUYAN	3				3	3			3								3
21	KG SUMOROROL	19				19	19		1	18								19
22	PENSIANGAN STATION	36	1	1		34	34		10	25	1		1				1	34
23	KG PILOSOM	4	1			3	3		2	2			1					3
24	KG LAMPAS	13				13	13			13								13
