kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN AYER ITAM	25	9	14	2	0			9		14	2	9				14	2
2	JALAN SEKOLAH FREE	90	32	48	10	0			32		48	10	32				48	10
3	FREE SCHOOL RD QRS	25	4	8	13	0			4		8	13	4				8	13
4	JALAN GEMAS	97	36	34	26	1		1	36		34	27	36				34	27
5	JALAN MESJID NEGERI	132	11	114	7	0			10	1	114	7	11				114	7
6	JALAN DUNGUN	30		29		1		1			29	1					29	1
7	JALAN KEMAMAN	35		29	6	0					29	6					29	6
8	JALAN SUNGKAI	210	33	146	29	2		2	33		146	31	33				146	31
9	JALAN KAMPAR	176	18	128	28	2		2	18		128	30	18				128	30
10	JALAN LIM LEAN TENG	223	5	216	2	0			5		216	2	5				216	2
11	SOLOK TRENGGANU	68		67	1	0					67	1					67	1
12	JALAN TRENGGANU	198	28	148	22	0			28		148	22	28				148	22
13	MEDAN TRENGGANU	195		181	13	1		1			181	14					181	14
14	JALAN GUNARATANA	80	3	70	7	0			3		70	7	3				70	7
15	JALAN HAN CHIANG	14	5	7	2	0			5		7	2	5				7	2
16	RUMAH PANGSA JLN GEMAS	77	5	60	12	0			5		60	12	5				60	12
17	RUMAH PANGSA JLN SUNGKAI	272	21	245	5	1		1	21		245	6	21				245	6
