kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LADANG KUALA PAHI	263	222	7	33	1	1		220	3	7	33	222				7	34
2	KILANG KELAPA SAWIT	142	100	2	40	0			100		2	40	100				2	40
3	LADANG KEY BROTHERS	2	2			0			2				2					
4	KG BELANGA	540	539			1		1	539			1	539					1
5	KG RAHMAT BATU 3 PAHI	701	685	5	7	4	2	2	685	2	5	9	685				5	11
6	KG BARU CHENIS	124	122	1		1		1	121	1	1	1	122				1	1
7	TAMAN SRI RAHMAT	178	172	3	2	1	1		173		3	2	172				3	3
8	LADANG KAMPUNG KUANTAN	36	33		3	0			33			3	33					3
9	KG LUBOK SIMPOL	189	178	5	2	4	3	1	180	1	5	3	178				5	6
701	PONDOK POLIS PAHI	1	1			0			1				1					
