kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN MANTIN	651	109	319	221	2		2	109		319	223	109				319	223
2	TAMAN SETUL	207	7	198	2	0			7		198	2	7				198	2
3	KG ATTAP MANTIN DALAM	408	4	382	22	0			4		382	22	4				382	22
4	RUMAH MURAH MANTIN	111	16	67	28	0			16		67	28	16				67	28
5	TAMAN BUNGA RAYA	500	51	308	132	9	1	8	50	2	308	140	51				308	141
6	KAWASAN MERAH MANTIN	154	3	132	15	4		4	3		132	19	3				132	19
7	TAMAN BUKIT MANTIN	66	5	29	29	3		3	5		29	32	5				29	32
8	TMN MEDANG	109	42	28	39	0			42		28	39	42				28	39
9	BATU 8 MANTIN	220	125	64	15	16	15	1	127	13	64	16	125		2		64	29
10	BATU 9 3/4 MANTIN	23	10	11	1	1		1	10		11	2	10				11	2
11	TAMAN K.S.	155	9	110	36	0			9		110	36	9				110	36
12	TMN ASOKA	522	83	178	259	2	2		83	2	178	259	83		1		178	260
13	TAMAN SRI MAWAR MANTIN	75	9	4	62	0			9		4	62	9				4	62
14	BT 4 1/2 JLN MANTIN	9	1		6	2	2		1	2		6	1					8
15	TAMAN SERAYA	31		21	9	1		1			21	10					21	10
16	TAMAN SRI KELEDANG MANTIN	6	5	1		0			5		1		5				1	
17	TAMAN BUKIT JELUTONG MANTIN	14	2	10	2	0			2		10	2	2				10	2
