kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	CAVENDISH AVENUE	30		27	3	0					27	3					27	3
2	CAVENDISH CRESCENT	52		50	2	0					50	2					50	2
3	CAVENDISH LANE	107		107		0					107						107	
4	HOUSING TRUST	43	1	37	4	1		1	1		37	5	1				37	5
5	JALAN SATU HOUSING TRUST	39		39		0					39						39	
6	JALAN DUA HOUSING TRUST	53		52	1	0					52	1					52	1
7	JALAN TIGA HOUSING TRUST	47		45	2	0					45	2					45	2
8	JALAN EMPAT HOUSING TRUST	58		52	6	0					52	6					52	6
9	JALAN LIMA HOUSING TRUST	48	1	47		0				1	47		1				47	
10	JALAN ENAM HOUSING TRUST	73	11	60	2	0			11		60	2	11				60	2
11	JALAN TUJOH HOUSING TRUST	33		33		0					33						33	
12	JLN LAPAN HOUSING TRUST	34		33		1		1			33	1					33	1
13	JLN ABU BAKAR	68		68		0					68						68	
14	JLN CARRIER	74		73	1	0					73	1					73	1
15	JLN GOPAL SINGH	28		24		4		4			24	4					24	4
16	JLN HAJI YUSOF	265	13	229	23	0			13		229	23	13				229	23
17	JLN HOLNBERG	39		35	3	1		1			35	4					35	4
18	JLN KHOO CHENG CHEOW	53	10	41	2	0			10		41	2	10				41	2
19	JLN KHOO CHONG SAN	50		50		0					50						50	
20	JLN MOHAMED NASEH	31		29	2	0					29	2					29	2
21	JALAN NG KENG TAN	25		25		0					25						25	
22	KAMPAR ROAD	125		116	9	0					116	9					116	9
23	CHINESE MATERNITY HOSP	8		6	2	0					6	2					6	2
24	JALAN BATU BUNGKAL	121		108	11	2		2			108	13					108	13
25	KAMPAR GARDEN	242	4	236	2	0			4		236	2	4				236	2
26	CINDEE PARK	5		5		0					5						5	
27	VICTORIA PARK	136		135	1	0					135	1					135	1
28	JALAN MUI FAH	76		75	1	0					75	1					75	1
29	JALAN FOO SHUN KAI	91		88	2	1		1			88	3					88	3
30	JALAN CHUSAN	15		14		1	1			1	14						14	1
31	BATU BUNGKAL AVENUE	23		23		0					23						23	
32	BATU BUNGKAL CRESCENT	22		22		0					22						22	
33	HONGKONG DRIVE	13		13		0					13						13	
34	JALAN KIMBERLEY	42		40	2	0					40	2					40	2
35	KOWLOON DRIVE	13		13		0					13						13	
36	SHANGHAI DRIVE	54		53	1	0					53	1					53	1
37	BATU BUNGKAL WALK	9		9		0					9						9	
38	PARK AVENUE	106		103	2	1		1			103	3					103	3
39	CANTON DRIVE	21		21		0					21						21	
40	JALAN LEONG KIM SENG	227		222	4	1		1			222	5					222	5
41	CANTON AVENUE	62		60	1	1		1			60	2					60	2
42	HONG KONG LANE	13		13		0					13						13	
43	MANSION CRESCENT	6		6		0					6						6	
44	MANSION DRIVE	23		20	3	0					20	3					20	3
45	LENGKOK MANSION	43	2	40		1	1		2	1	40		2				40	1
46	REGAT CANTON	18		18		0					18						18	
47	REGAT MANSION	32		32		0					32						32	
48	BATU BUNGKAL DRIVE	23		23		0					23						23	
49	PESARA MANSION	19		15	4	0					15	4					15	4
50	MANSION PARK	222	2	217		3	2	1	2	2	217	1	2				217	3
51	TAMAN PINJI SENI	99	5	93	1	0			5		93	1	5				93	1
52	TMN PINJI INDAH	19	5	13	1	0			5		13	1	5				13	1
53	TMN RIVER VILLA	9	1	8		0			1		8		1				8	
54	JALAN PRESIDENT KENNEDY	54	1	53		0			1		53		1				53	
801	PENGUNDI TIDAK HADIR	4	1	2		1		1	1		2	1	1				2	1
