kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PUJUT RD(1)	513	105	346		62	53	9	100	58	346	9	105	43	2	8	346	9
2	KG KAPAL TERBANG	101	11	80		10	10		12	9	80		11	7		3	80	
3	PUJUT	2133	403	1400		330	315	15	408	310	1400	15	403	235	5	75	1400	15
4	PIASAU	2016	1005	795		216	212	4	886	331	795	4	1005	143	13	56	795	4
5	PUJUT-LUTONG RD	2251	388	1588		275	260	15	389	259	1588	15	388	184	5	71	1588	15
6	REST HOUSE	8	1	5		2	2		1	2	5		1	2			5	
7	KAMPONG PADANG BELON	7	2	5		0			2		5		2				5	
8	PUJUT 2	858	222	507		129	120	9	226	116	507	9	222	70	6	44	507	9
9	PUJUT 3	738	117	526		95	90	5	112	95	526	5	117	54		36	526	5
10	PUJUT 4	1001	174	696		131	126	5	164	136	696	5	174	76	3	47	696	5
11	PUJUT 5	658	85	511		62	59	3	84	60	511	3	85	43	3	13	511	3
12	PUJUT 6	126	6	111		9	9		4	11	111		6	6	1	2	111	
13	PUJUT 7	1067	148	729		190	182	8	150	180	729	8	148	133	6	43	729	8
14	PUJUT 8	418	97	225		96	93	3	94	96	225	3	97	63	3	27	225	3
15	PUJUT 9	274	105	133		36	34	2	101	38	133	2	105	23	1	10	133	2
16	PUJUT 10	150	46	89		15	15		46	15	89		46	15			89	
17	RPR BT 6	573	204	210		159	157	2	199	162	210	2	204	101	8	48	210	2
18	PUJUT ADONG	1319	637	265		417	414	3	638	413	265	3	637	323	15	76	265	3
19	PUJUT CORNER	808	244	238		326	325	1	249	320	238	1	244	288	6	31	238	1
20	JALAN PIASAU JAYA	2116	1207	605		304	299	5	1168	338	605	5	1207	237	12	50	605	5
21	JALAN TAMAN PIASAU JAYA	94	53	22		19	19		53	19	22		53	17		2	22	
22	JALAN TAMAN PIASAU EDAR	608	93	433		82	65	17	94	64	433	17	93	50	2	13	433	17
23	JALAN TAMAN PIASAU	582	118	419		45	39	6	111	46	419	6	118	28	1	10	419	6
24	JALAN CENTRE POINT	5	1	4		0			1		4		1				4	
25	JALAN DESA SERI	171	16	149		6	3	3	11	8	149	3	16	1	1	1	149	3
801	PENGUNDI TIDAK HADIR	7		7		0					7						7	
