kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LILITAN HARGREAVES	1061	30	910	102	19	1	18	28	3	910	120	30				910	121
2	CHEMOR LANE	3908	18	3744	140	6	1	5	17	2	3744	145	18		1		3744	145
3	LORONG PARIT BUNTAR	4050	173	3523	348	6	2	4	172	3	3523	352	173		1		3523	353
4	JELUTONG ROAD	2478	36	2308	131	3	1	2	35	2	2308	133	36				2308	134
5	PANCHOR ROAD	2395	228	1983	174	10	7	3	226	9	1983	177	229		1		1983	182
6	BATU LANCHANG	2684	313	2121	225	25	4	21	314	3	2121	246	313		1		2121	249
7	SOLOK BATU LANCHANG	2787	668	1704	402	12	4	8	669	3	1704	410	668				1704	414
8	JALAN PENAGA	2322	102	2024	188	8	3	5	102	3	2024	193	102		1		2024	195
9	TINGKAT JELUTONG	2688	80	2435	153	20	1	19	80	1	2435	172	80				2435	173
10	DESA GREEN	3071	38	2786	222	25		25	36	2	2786	247	38				2786	247
