kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BAMBANGAN	11	5	1		5	5		9	1	1		5				1	5
2	KG DUMAKO	21	1			20	20		2	19			1					20
3	KG GADING	30				30	30		5	25								30
4	KG KAMBAU	25	1			24	23	1	3	21		1	1					24
5	KG LIMPASU	48	1			47	42	5	19	24		5	1					47
6	KG MANDOKI	16				16	15	1	1	14		1						16
7	KG MANTOK	8				8	7	1	1	6		1						8
8	KG MANUHAN	1				1	1			1								1
9	KG PASULUNG	3				3	3		1	2								3
10	KG PENGADAN	11				10	10			10								10
11	KG PIHOI	1				1	1			1								1
12	KG SUMBILING	340	5	2	1	332	331	1	50	286	2	2	5	3			2	330
13	KG TALANTANG	222	2	1		219	219		9	212	1		2				1	219
14	KG TIBABAR	116	3	3		110	109	1	39	73	3	1	3	6			3	104
15	KG TIMPALANOK	41	2			39	39		3	38			2					39
16	KG TOMBOTUON	30	1			29	29		9	21			1					29
17	KG SAGIAN	19				19	19		2	17								19
