kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPONG LUAT	592	588			4	2	2	589	1		2	588					4
2	KAMPONG CHIN LUAT	11	11			0			11				11					
3	PAYA LUAT	67	65			2	1	1	66			1	65	1				1
4	KG BARU LUAT	29	29			0			29				29					
5	KG TENGAH LUAT	9	9			0			9				9					
6	KG BENDANG DALAM LUAT	1	1			0			1				1					
7	KG MASJID LUAT	17	15			2	2		17				15					2
8	KG TALONG LUAT	53	53			0			53				53					
9	KG PULAU CHERI	65	65			0			65				65					
10	KG BUKIT SEKOLAH	17	17			0			17				17					
