kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KUALA TERIANG	1462	1382	62	9	9	5	4	1384	3	62	13	1383	1			62	16
2	EWA	1558	1533	5	7	13	6	7	1536	3	5	14	1534	1	1		5	17
3	PADANG LALANG	3131	3050	40	8	33	13	20	3053	10	40	28	3050	1		1	40	39
4	KILIM	1098	1093		2	3	2	1	1094	1		3	1093		1			4
5	LADANG SUNGAI RAYA	1866	1288	32	541	5	1	4	1287	2	32	545	1288				32	546
6	WANG TOK RENDONG	772	757	7	4	4	2	2	759		7	6	759				7	6
7	ULU MELAKA	1869	1852	5	6	6	3	3	1850	5	5	9	1853			1	5	10
8	NYIOR CHABANG	1592	1582	2	4	4	2	2	1582	2	2	6	1583				2	7
9	PADANG KANDANG	2085	2058	16	3	8	4	4	2058	4	16	7	2058	1			16	10
10	PADANG MATSIRAT	703	622	69	3	9	4	5	624	2	69	8	623				69	11
11	KAMPUNG ATAS	1581	1453	31	24	73	60	13	1233	280	31	37	1458	19	2		31	71
12	BUKIT KEMBOJA	2245	2207	19	8	11	3	8	2207	3	19	16	2208				19	18
13	MAKAM MAHSURI	1335	1321	1	8	5	2	3	1317	6	1	11	1321			1	1	12
