kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BATU 8 CHANGKAT JONG RD	297	270	6	20	1		1	270		6	21	270				6	21
2	BATU 9 CHANGKAT JONG ROAD	156	139	1	15	1		1	139		1	16	139				1	16
3	CHANGKAT JONG WATER WORKS	12	9		3	0			9			3	9					3
4	KAMPONG BAHRU CHANGKAT JONG	370	351	6	11	2		2	351		6	13	351				6	13
5	BATU 11	7	2	1	4	0			2		1	4	2				1	4
6	SIMPANG TIGA CKT JONG	53	51		1	1	1		52			1	51					2
7	LADANG FEDRAL BATU 7	42	12	6	24	0			12		6	24	12				6	24
8	GABONGAN SERI SAWIT BATU 7	43	42		1	0			42			1	42					1
9	LADANG SERI PELANGI BATU 12	30	14	1	15	0			14		1	15	14				1	15
10	LADANG MOCCIS	117	113		3	1	1		114			3	113	1				3
11	NGAN HOLDING	2	2			0			2				2					
12	KHENG HOOI ESTATE	4	1	1	2	0			1		1	2	1				1	2
13	GANDA OIL	41	17	3	20	1		1	17		3	21	17				3	21
14	BATU 7 CHANGKAT JONG	265	218	3	41	3	1	2	219		3	43	218		1		3	43
15	FELCRA SG MATI BATU 7	2	2			0			2				2					
16	BATU 6 CHANGKAT JONG	107	40	4	63	0			40		4	63	40				4	63
17	BATU 10 CHANGKAT JONG RD	25	18	1	6	0			17	1	1	6	18				1	6
18	GANDA PLANTATIONS	15	13		2	0			13			2	13					2
19	KAMPUNG GANDA JALAN SG CHAWANG	29	17			12	12		18	11			17					12
20	LORONG MESRA	28	24	2	1	1		1	24		2	2	24				2	2
21	KG TERSUSUN JLN CHANGKAT JONG	54	22	18	14	0			22		18	14	22				18	14
22	TAMAN SEMARAK	39	8		31	0			8			31	8					31
23	KG SUNGAI CHAWANG	9	8		1	0			8			1	8					1
24	KG CHAWANG	5				5	5			5				1				4
