kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PEROL	149	149			0			149				149					
2	JENEREH	277	277			0			275	2			277					
3	BERANGAN	52	52			0			52				52					
4	MACHANG GOCHAH	559	558			1	1		555	4			558					1
5	KUBANG HAKIM	146	146			0			146				146					
6	POHON BULOH	478	477			1		1	476	1		1	477					1
7	BETA	381	381			0			381				381					
8	PANGKAL GERAP	288	286			2	1	1	284	3		1	286					2
9	BANGGOL NANGKA	155	155			0			155				155					
10	MAT LAJIN	101	101			0			100	1			101					
