kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	RH MADONG	50				50	50		1	49				50				
2	RH VINCENT NG NANSANG	93		2		91	91		3	88	2			90	1		2	
3	RH AJUT SG TEKALIT	123				123	123		4	119				123				
4	RH GARAI	16				16	16		1	15				16				
5	RH. ENDAH SG TEKALIT	69				69	69		3	66				69				
6	RH. MATAN	59				59	59		3	56				59				
7	RH CHANGGAI NG TENGANGGAI, TEKALIT	93				93	93		1	92				93				
8	RH LAGAK	101	1	3		97	97		4	94	3		1	97			3	
9	RH ABI LUBOK LAMPAH	26				26	26			26				26				
10	RH KANA NG BAROK	42				42	42		1	41				41		1		
11	RH JAMIT NG LATONG	32	1			31	31		1	31			1	31				
12	RH BILUN RANTAU ASSAM	29				29	29		1	28				29				
13	RH NYADANG NG SEPUNGGOK	35				35	35		2	33				35				
14	RH UNAU	48		1		47	47		1	46	1			47			1	
15	RH JAYA SG JANAN	28				28	28			28				28				
16	RH ANCHAU SG JANAN	113		1		112	112		1	111	1			112			1	
17	RH SIBAT SG JANAN	24				24	24			24				24				
18	RH KAP	31	1			30	30		2	29			1	30				
19	RH MELAYU NG LATONG TERKALIT SONG	27				27	27			27				25		2		
20	RH EBIN & RH ENSAM, NG CHUPIN	42	4			38	38		3	39			4	37		1		
