kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PARIT SHAFIEE	506	502	1		3	1	2	501	2	1	2	502				1	3
2	PARIT KASSIM	1869	1314	549	2	4	2	2	1311	5	549	4	1314	1			549	5
3	BUKIT MOR	1233	473	753	4	3		3	473		753	7	473				753	7
4	PARIT NAWEE	819	809	5	2	3	2	1	807	4	5	3	809	1			5	4
5	BANDAR PARIT JAWA UTARA	2487	765	1704	14	4		4	758	7	1704	18	765				1704	18
6	BANDAR PARIT JAWA SELATAN	582	186	388	6	2		2	186		388	8	186				388	8
7	PARIT JAWA	1220	761	449	3	7	3	4	762	2	449	7	761	1	1		449	8
8	PARIT TENGAH	901	505	390		6	2	4	505	2	390	4	506				390	5
9	PARIT JAMIL DARAT	1457	1374	76	5	2	1	1	1372	3	76	6	1374				76	7
10	PARIT PECHAH	1255	968	277	2	8	2	6	966	4	277	8	968				277	10
11	SRI MENANTI	1210	1001	199	1	9	3	6	999	5	199	7	1001	1			199	9
12	SUNGAI SUDAH	1555	1297	221	2	34	6	28	1299	4	221	30	1297	2		1	221	33
13	SUNGAI BALANG	1513	1375	128	2	8	1	7	1374	2	128	9	1375				128	10
14	SUNGAI BALANG BESAR	1466	1371	91		4	2	2	1371	2	91	2	1373				91	2
15	SUNGAI BALANG DARAT	387	384	1		2		2	384		1	2	384				1	2
16	SARANG BUAYA DARAT	1025	1008	14		3	1	2	1009		14	2	1008	1			14	2
17	PARIT YUSOF	2063	1685	372	2	4	1	3	1683	3	372	5	1685				372	6
18	SARANG BUAYA LAUT	1043	770	266		7	3	4	771	2	266	4	771				266	6
19	KAMPONG PARIT BULAT	352	314	36	1	1	1		315		36	1	314				36	2
