kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG CHENG 1	945	422	478	40	5	1	4	422	1	478	44	422				478	45
2	RUM AWAM CHENG	370	260	63	45	2		2	260		63	47	260				63	47
3	TMN PERWIRA	206	170	31	2	3	1	2	171		31	4	170			1	31	4
4	TMN CHENG JAYA	560	421	103	30	6	4	2	424	1	103	32	424				103	33
5	TMN CHENG PERMAI	22	12	9	1	0			12		9	1	12				9	1
6	TMN CHENG INDAH	12		12		0					12						12	
7	TMN. CHENG JAYA FASA 11	14	11	3		0			11		3		11				3	
8	SG AIR HITAM	137	98	33		6		6	98		33	6	98				33	6
9	TMN CHENG PERDANA FASA 1	573	183	340	43	7	1	6	184		340	49	183				340	50
10	KUARTERS PENDIDIKAN SMKTHAM	2	2			0			2				2					
