kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	ALOR ARA TIMUR	217	216		1	0			216			1	216					1
2	BATAS LIKU	111	103	7	1	0			103		7	1	103				7	1
3	GUAR GAJAH	453	398	9	3	43	1	42	399		9	45	398				9	46
4	JLN RANI ESTATE	236	200	13	22	1		1	200		13	23	200				13	23
5	KG MAT TANGGOK	102	102			0			101	1			102					
6	RANI ESTATE	91	81	2	8	0			80	1	2	8	81				2	8
7	BUMBONG LIMA	168	158	7	2	1	1		159		7	2	158				7	3
8	KG PADANG NYU	92	81	3		8	2	6	81	2	3	6	81				3	8
9	UITM PERLIS	57	55			2	2		55	2			55					2
10	RPA ARAU	899	719	79	91	10	1	9	719	1	79	100	719				79	101
11	QRTS SEK MEN VOKASIONAL ARAU	19	19			0			19				19					
12	TAMAN BERSATU	117	100	8	5	4	3	1	100	3	8	6	100	1	2		8	6
13	TAMAN SRI WANG	430	364	35	22	9	6	3	367	3	35	25	364				35	31
14	KG GUAR LEPAI	63	63			0			63				63					
15	KAMPONG KEBUN	335	278	1	49	7	2	5	278	2	1	54	278	1	1		1	54
16	TAMAN BUNGA SEMARAK	14	14			0			14				14					
17	KUARTERS KOLEJ MATRIKULASI	9	9			0			9				9					
18	TAMAN BUNGA MELOR	8	8			0			8				8					
19	TAMAN SERI ARAU	8	7		1	0			7			1	7					1
20	KAMPONG ARAU	7	5		1	1		1	4	1		2	5					2
21	KAMPONG SEBERANG	45	44			1		1	44			1	44					1
22	KAMPUNG KUBANG BATU	4	2			2		2	2			2	2					2
23	TAMAN DESA NYU	7	7			0			7				7					
24	TAMAN NYU INDAH	3	2		1	0			2			1	2					1
25	TAMAN ISMAIL SHAIKH	2	2			0			2				2					
26	RUMAH GURU SMK DATO' SHEIKH AHMAD	1	1			0			1				1					
400	PALAPES ITM CAW ARAU	43	43			0			43				43					
