kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SUNGAI SULI	380	12	366	2	0			12		366	2	12				366	2
2	SUNGAI TEMAH	57	19	8	30	0			19		8	30	19				8	30
3	PASIR BEDAMAR BARAT	1108	15	1089	4	0			13	2	1089	4	15				1089	4
4	PASIR BEDAMAR UTARA	1781	54	1690	34	3	1	2	52	3	1690	36	54	1			1690	36
5	PASIR BEDAMAR TENGAH	1892	92	1740	57	3	1	2	89	4	1740	59	92				1740	60
6	PASIR BEDAMAR SELATAN	1261	102	1120	39	0			100	2	1120	39	102				1120	39
7	JALAN MARKET BARAT	1913	87	1745	77	4		4	84	3	1745	81	87				1745	81
8	JALAN MARKET TIMOR	839	45	729	60	5	1	4	45	1	729	64	45				729	65
9	JALAN ANSON	1134	216	812	102	4		4	216		812	106	216				812	106
10	JALAN CANAL	1235	289	751	175	20		20	288	1	751	195	289				751	195
11	JALAN SPEEDY	1810	367	1117	315	11	2	9	366	3	1117	324	367	1			1117	325
12	JALAN SUNGAI NIBONG	1057	374	567	112	4	1	3	372	3	567	115	374				567	116
13	EASTERN GARDEN	1645	191	1166	280	8		8	188	3	1166	288	191				1166	288
14	JALAN LAXAMANA	1559	371	669	516	3	1	2	371	1	669	518	371	1			669	518
15	KAMPONG GURU	2366	229	1195	937	5		5	228	1	1195	942	229				1195	942
16	JALAN BATAK RABIT UTARA	3221	181	2678	355	7	2	5	180	3	2678	360	181	1		1	2678	360
17	JALAN BATAK RABIT SELATAN	1249	162	924	157	6	1	5	162	1	924	162	163				924	162
18	TAMAN SERI SETIA	4484	1382	2261	825	16	3	13	1382	3	2261	838	1384	1			2261	838
19	PEKAN BARU	2448	611	1512	310	15	6	9	613	4	1512	319	612	1			1512	323
