kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LADANG SUNGKAI	463	36	36	391	0			36		36	391	36				36	391
2	PEKAN LAMA	414	233	28	139	14	12	2	232	13	28	141	233				28	153
3	CHANGKAT SULAIMAN	921	862	8	48	3	1	2	863		8	50	862				8	51
4	TROLAK UTARA	2675	2603	5	64	3	1	2	2603	1	5	66	2604				5	66
5	TROLAK SELATAN	2863	2845	3	7	8	6	2	2850	1	3	9	2846	1			3	13
6	TROLAK	939	243	87	412	197	193	4	251	185	87	416	243	1	1		87	607
7	PEKAN SLIM	3099	1488	718	862	31	22	9	1488	22	718	871	1490	2	3		718	886
8	SUNGAI SLIM UTARA	2102	278	1287	525	12	3	9	272	9	1287	534	278	1			1287	536
9	KAMPONG KUALA SLIM	1944	1130	234	476	104	94	10	1138	86	234	486	1131	1			234	578
10	LADANG KELAPA BALI	297	96	19	182	0			95	1	19	182	96				19	182
11	FELDA GUNONG BESOUT II	4005	3993	2	5	5	2	3	3990	5	2	8	3993	1			2	9
12	FELDA GUNONG BESOUT I	1992	1983		4	5	2	3	1982	3		7	1984					8
13	FELDA GUNONG BESOUT V	1663	1592	4	16	51	48	3	1596	44	4	19	1592				4	67
