kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN RAJA ABDULLAH	294	263	10	10	11	2	9	265		10	19	263				10	21
2	LORONG RAJA MAHMUD	13	13			0			13				13					
3	JALAN RAJA MAHMUD	557	531	2	3	21	1	20	531	1	2	23	531				2	24
4	JALAN DAUD	78	76		1	1		1	76			2	76					2
5	JALAN RAJA ALANG	445	368	11	11	55	5	50	372	1	11	61	368		1	1	11	64
6	JALAN HAJI SIRAT	203	194		3	6		6	194			9	194					9
7	JALAN RAKAM	7	7			0			7				7					
8	JALAN SALLEH	109	107			2		2	107			2	107					2
9	JALAN SYED MAHADI	182	162	2	1	17		17	162		2	18	162				2	18
10	RUMAH PANGSA	31	31			0			30	1			31					
11	JALAN HAJI YAACOB	24	23			1		1	23			1	23					1
12	JALAN RAJA MUDA MUSA	639	593	1	2	43	9	34	597	5	1	36	593		2		1	43
13	JLN RAJA UDA	422	413	1	2	6	1	5	413	1	1	7	413				1	8
14	JALAN HAJI ZAINUDDIN	5	5			0			5				5					
15	LORONG RAJA MUDA MUSA ENAM	71	66			5		5	66			5	66					5
16	LORONG RAJA MUDA MUSA	15	14		1	0			14			1	14					1
801	PENGUNDI TIDAK HADIR	2	2			0			2				2					
