kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TIJIRAK	760	4	21		735	733	2	25	712	21	2	4	33	697	3	21	2
2	PETUNG	568	3	23		542	541	1	20	524	23	1	3	35	503	3	23	1
3	TABUAN RABAK	198	2	1		195	193	2	7	188	1	2	2	8	185		1	2
4	SIMPUK	899	3	33		863	863		11	855	33		3	28	833	2	33	
5	SEKUDUK	539	13	62		464	463	1	18	458	62	1	13	19	443	1	62	1
6	PANCHOR	385	20	104		261	261		25	256	104		20	13	248		104	
7	PEKAN TARAT	461	5	372		84	84		8	81	372		5	6	78		372	
8	BAKI	755	1	724		30	29	1	1	29	724	1	1	6	22	1	724	1
9	AMPUNGAN	650		9		641	641		6	635	9			26	612	3	9	
10	TAPAH	1964	12	1868		84	84		13	83	1868		12	24	58	2	1868	
11	MUNDAI	397	10	31		356	356		5	361	31		10	22	330	4	31	
12	BERATOK	1404	8	1326		70	70		11	67	1326		8	19	50	1	1326	
13	PESANG	590	1	7		582	581	1	7	575	7	1	1	13	568		7	1
14	GAYU	425	2	3		420	420		12	410	3		2	4	415	1	3	
15	SARIG	218	1	3		214	214		7	208	3		1	7	207		3	
16	SIRA	390	3	3		384	384		4	383	3		3	5	378	1	3	
17	TENG BUKAP	271	9	9		253	252	1	16	245	9	1	9	4	247	1	9	1
18	SUBANG	309	2	8		299	299		6	295	8		2	5	292	2	8	
19	STABUT	254	1	2		251	251		1	251	2		1	7	244		2	
20	PERAYA	326		7		319	318	1	10	308	7	1		6	312		7	1
21	MAANG	423	24	74		325	325		38	310	74	1	24	27	298		74	
22	MERAKEP	281	15	7		259	258	1	125	148	7	1	15	10	248		7	1
23	BISIRA	153	1	3		149	149		4	146	3		1	3	145	1	3	
24	DUNUK	220	3	1		216	216		13	206	1		3	4	212		1	
25	SEMARU	186	1	6		179	179		6	174	6		1	8	171		6	
26	BELIMBING	310	45	2		263	263		210	98	2		45	10	252	1	2	
27	RETOH	264	1	23		240	240		4	237	23		1	4	236		23	
28	SUNGAI BARIE	731	473	63		195	193	2	469	197	63	2	473	144	48	1	63	2
29	TARAT BARU	795	9	15		771	768	3	25	752	15	3	9	37	730	1	15	3
30	MUNGGU LALANG	636	4	20		612	608	4	11	601	20	4	4	29	575	4	20	4
31	RAYANG	958	11	362		585	583	2	26	568	362	2	11	43	535	5	362	2
32	SEBEMBAN	248	2	5		241	241		4	239	5		2	16	224	1	5	
33	TANAH PUTEH	450	296	1		153	153		294	155	1		296	13	140		1	
