kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BUNGA RAYA	1951	20	1904	25	2	1	1	20	1	1904	26	20	1			1904	26
2	BUKIT CHINA	2555	304	2091	153	7	2	5	304	2	2091	158	304				2091	160
3	BUKIT GEDONG	2423	228	2084	100	11	2	9	230		2084	109	228				2084	111
4	BANDAR KABA	2290	897	1148	197	47	34	13	917	14	1148	210	899	11		2	1148	229
5	BANDAR HILIR TENGAH	1568	101	1373	69	25	2	23	101	2	1373	92	101	1			1373	93
6	LORONG PANJANG	2510	515	1816	144	35	7	28	517	5	1816	172	516		1	1	1816	176
7	KG BANDAR HILIR	2413	372	1699	181	161	12	149	378	6	1699	330	373	3	3	1	1699	334
8	MELAKA RAYA	372	29	312	16	15	12	3	34	7	312	19	29	1		2	312	28
9	PERKAMPUNGAN PORTUGIS	1696	92	804	83	717	7	710	92	7	804	793	93	2	1		804	796
10	UJONG PASIR PANTAI	3212	84	2843	165	120	3	117	83	4	2843	282	84	2			2843	283
