kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN TAMING JAYA	380	91	222	53	14	9	5	98	2	222	58	91	1			222	66
2	JLN TAMING KIRI 1-15	579	84	444	42	9	5	4	87	2	444	46	84	3			444	48
3	JLN/PSN TAMING KIRI 1-10	981	178	720	77	6	4	2	182		720	79	179				720	82
4	JLN/PSN/LRG TAMING SARI	889	357	424	93	15	10	5	365	2	424	98	357	3			424	105
5	R/PANGSA TAMAN TAMING JAYA	252	86	106	54	6	3	3	85	4	106	57	86	1			106	59
6	TMN INDUSTRI SELESA JAYA	26	2	19	4	1	1		2	1	19	4	2	1			19	4
7	TMN SRI JASA	9	5	4		0			5		4		5				4	
8	TMN SRI TIMAH	833	219	283	327	4	3	1	220	2	283	328	219		2		283	329
9	TMN TAMING RIA	56	9	30	16	1		1	9		30	17	9				30	17
10	JUTA MINES CONDO	36	15	17	2	2	1	1	16		17	3	15		1		17	3
801	PENGUNDI TIDAK HADIR	3	2	1		0			2		1		2				1	
