kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
12	BENTAYAN	27856	6509	20602	640	105	35	70	6511	33	20602	710	6510	3	5	4	20602	732
13	SIMPANG JERAM	28193	14996	12260	783	154	48	106	15013	31	12260	889	15002	11	5	1	12260	914
14	BUKIT NANING	17834	11010	6508	185	131	78	53	11018	70	6508	238	11011	19	10	4	6508	282
