kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LRG HJ SALAM	112	96	4	2	10	1	9	96	1	4	11	96				4	12
2	JLN HJ SALAM	13	11		2	0			11			2	11					2
3	TMN BANGSA INDAH	28	2	20	6	0			2		20	6	2				20	6
4	BATU 3 JLN KAPAR	1285	807	349	112	17	7	10	809	5	349	122	808	3		1	349	124
5	SHARIKAT BATA JLN KAPAR	13	5	3	5	0			5		3	5	5				3	5
6	JLN BAKTI	465	436	12	1	16		16	435	1	12	17	436				12	17
7	SEKOLAH KEBANGSAAN	18	8	8	1	1		1	8		8	2	8				8	2
8	JLN K'API LAMA	389	296	40	38	15	2	13	297	1	40	51	296				40	53
9	TMN MEWAH	308	2	184	120	2	1	1	3		184	121	2				184	122
10	KG NORDIN	8	6		2	0			6			2	6					2
11	JLN TG SHAWAL	431	397		20	14	2	12	398	1		32	397					34
12	TMN MEWAH MAJU	34		19	15	0					19	15					19	15
13	JLN TG SHAWAL 1	33	32			1		1	32			1	32					1
14	TMN MEWAH BARU	121		60	61	0					60	61					60	61
15	TMN SERI KAPAR	31	26	4	1	0			26		4	1	26				4	1
16	TMN KLANG MAS	12		11	1	0					11	1					11	1
