kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	CERANG MELILING	2156	2001	145	4	6	2	4	1989	14	145	8	2001				145	10
2	LUBUK KAWAH	1115	1113		1	1		1	1107	6		2	1113					2
3	ALUR KELADI	1909	1904	1	1	3	1	2	1901	4	1	3	1905				1	3
4	DARAU	1950	1944			6		6	1935	9		6	1944					6
5	PASIR AKAR	1879	1859	11	2	7	2	5	1856	5	11	7	1859				11	9
6	PADANG BUAL	1376	1371		1	4	1	3	1367	5		4	1371					5
7	BUKIT PAYUNG	1959	1948	4		7	4	3	1946	6	4	3	1948				4	7
8	FELDA TENANG	1959	1955			4	3	1	1953	5		1	1955					4
9	KAMPUNG LA	1685	1679			6	2	4	1678	3		4	1680					5
10	HULU BESUT	1940	1916	5	1	18	15	3	1923	8	5	4	1916				5	19
11	KAYU KELAT	875	873	1		1		1	870	3	1	1	873				1	1
