kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPONG JALAN PASIR PUTEH	53	37	13	3	0			37		13	3	37				13	3
2	J PKL BARAT 15 T PENGKALAN JAYA	37	4	30	2	1		1	4		30	3	4				30	3
3	J PKL BARAT 38 T PENGKALAN JAYA	51	12	38	1	0			12		38	1	12				38	1
4	TAMAN PUTERI LINDUNGAN BULAN	561	162	345	52	2	1	1	163		345	53	162	1			345	53
5	TAMAN PENGKALAN JAYA 2	156	30	115	10	1		1	30		115	11	30				115	11
6	TAMAN PENGKALAN BARAT	903	170	692	30	11	3	8	172	1	692	38	170	1	2		692	38
7	TAMAN PUTERI LINDUNGAN BINTANG	330	173	136	21	0			173		136	21	173				136	21
8	TAMAN SRI SAYANG	724	582	87	51	4		4	582		87	55	582				87	55
9	PANGSAPURI SRI CONOLLY JLN PASIR PUTEH	609	562	23	16	8	5	3	567		23	19	562	1	1		23	22
10	PENGKALAN GERBANG MUTIARA	115	33	80	2	0			33		80	2	33				80	2
11	TAMAN PASIR PUTEH SELATAN	568	163	361	42	2	2		164	1	361	42	163	1			361	43
12	TAMAN PENGKALAN BARAT MEWAH	152	27	116	9	0			27		116	9	27				116	9
13	TAMAN PENGKALAN HARAPAN	102	16	71	15	0			16		71	15	16				71	15
14	TAMAN PENGKALAN PERDANA	192	42	140	6	4	3	1	43	2	140	7	42	1	1	1	140	7
15	PUSAT BANDAR STATION 18	21	3	13	4	1		1	3		13	5	3				13	5
16	TAMAN PENGKALAN BARU	125	9	113	3	0			9		113	3	9				113	3
17	TMN PENGKALAN TIARA	135	51	68	14	2		2	51		68	16	51				68	16
18	TAMAN PENGKALAN UTAMA	179	46	121	11	1		1	46		121	12	46				121	12
19	TMN PENGKALAN PERTAMA	10	3	7		0			3		7		3				7	
801	PENGUNDI TIDAK HADIR	2		2		0					2						2	
