kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SERDANG BAHRU	110	2	106	1	1	1		3		106	1	2				106	2
2	JLN BESAR	69		65	4	0					65	4					65	4
3	JLN PASAR	178		175	2	1	1		1		175	2					175	3
4	JLN PANGGONG WAYANG	15		15		0					15						15	
5	JLN SEKOLAH (KAW 10)	61	1	60		0			1		60		1				60	
6	JLN SK 10/2	59	3	56		0			3		56		3				56	
7	JLN SK 10/3	76	3	72	1	0			3		72	1	3				72	1
8	JLN SK 10/4	79	1	77	1	0			1		77	1	1				77	1
9	JLN SK 10/5	52		52		0					52						52	
10	JLN SK 10/7	137		137		0					137						137	
11	JLN SK 10/8 (KAW 10)	59	1	58		0			1		58		1				58	
