kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPAR UTARA	4629	799	3319	481	30	10	20	798	11	3319	501	800		1		3319	509
2	WAH LOONG ROAD	2304	62	2020	213	9	3	6	62	3	2020	219	62	1		1	2020	220
3	KAMPONG ASTON	987	71	840	74	2	2		71	2	840	74	71		1		840	75
4	TAMAN BANDAR BARU	864	316	431	114	3	1	2	317		431	116	316				431	117
5	JALAN KUALA DIPANG	2177	48	2021	97	11	5	6	48	5	2021	103	48				2021	108
6	JALAN GOPENG	643	6	601	36	0			6		601	36	6				601	36
7	SIMPANG LIMA	540	22	491	27	0			22		491	27	22				491	27
8	KAMPONG CHANGKAT	287	67	192	28	0			67		192	28	67				192	28
9	JALAN KERANJI	727	15	665	44	3	3		13	5	665	44	15				665	47
10	JALAN BAHARU	625	19	566	36	4	2	2	18	3	566	38	19				566	40
11	JALAN LABU	1970	11	1893	63	3	3		9	5	1893	63	11				1893	66
12	WAH LOONG TENGAH	1163	27	1012	117	7	2	5	28	1	1012	122	28	1			1012	122
13	WAH LOONG SELATAN	879	624	78	157	20	14	6	611	27	78	163	626	2		1	78	172
14	JALAN POST OFFICE	811	65	641	102	3		3	64	1	641	105	65				641	105
15	JALAN ISKANDAR	2999	769	1313	607	310	301	9	786	284	1313	616	769	3			1313	914
