kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PEKAN MASAI UTARA	214	65	126	19	4	1	3	66		126	22	65				126	23
2	KWSN POLIS	22	22			0			22				22					
3	JLN BANGAU, KG BARU MASAI	66	46	6	8	6	5	1	51		6	9	47				6	13
4	JLN MERPATI	18	16		1	1	1		16	1		1	16	1				1
5	JLN MERAK	81	66	2	4	9	7	2	69	4	2	6	66	5			2	8
6	JLN TENGAH	54	40	6		8	3	5	43		6	5	40				6	8
7	JLN HELANG, KG BARU MASAI	52	39	8	5	0			39		8	5	39				8	5
8	JALAN TIONG	88	20	60	1	7	6	1	26		60	2	20				60	8
9	JALAN SERINDIT	258	196	3	16	43	39	4	218	17	3	20	199	17		1	3	38
10	JLN PUNAI	119	19	74	25	1	1		20		74	25	19		1		74	25
11	JLN HELANG	104	59	27	15	3	3		62		27	15	59	1			27	17
12	JLN PUYOH	67	27	22	11	7	4	3	30	1	22	14	27				22	18
13	JLN PERLING	80	42	20	9	9	7	2	49		20	11	42				20	18
14	JLN PIPIT	62	58			4	1	3	58	1		3	58					4
15	JLN TEKUKOR	23	2	12	6	3	3		3	2	12	6	2	1			12	8
16	JLN KEDIDI	60	43	5	8	4	2	2	45		5	10	43	1			5	11
17	JLN MURAI	18	7	6	4	1	1		8		6	4	7				6	5
18	JLN BELATUK, KG BARU MASAI	1	1			0			1				1					
19	KG SEPAKAT	309	232	6	41	30	17	13	243	6	6	54	232	5	2		6	64
701	BALAI POLIS MASAI	20	18		1	1	1		18	1		1	18	1				1
