kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG HULU JELU	313	311			2	1	1	311	1		1	311					2
2	KG JELU	174	169	2		3		3	169		2	3	169				2	3
3	KG KUALA KELUI	119	112			7	6	1	112	6		1	112					7
4	KG PAMPUNG	262	257			5	1	4	258			4	258					4
5	KG LEGANG	2	2			0			2				2					
6	KG SG YOL	137	12			125	124	1	18	118		1	12	2				123
7	KG CENDERA	6	6			0			6				6					
8	KG BUKIT KEMUNING	19	17			2		2	17			2	17					2
9	KG LECAR	189	188			1		1	188			1	188					1
10	KG TANJUNG PUTUS	173	173			0			173				173					
