kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LONG JEGAN TINJAR	334	6	9		319	319		19	306	9		6	27	1	291	9	
2	LONG MALIGAM TINJAR	87	1			86	86		15	72			1	7		79		
3	SG SEPUTI BOK	202	1			201	201		5	197			1	195	1	5		
4	RH BANTAM SG SEBINDANG	81	1			80	80		3	78			1	80				
5	LONG TABING	169	3	2		164	164		7	160	2		3	138	1	25	2	
6	LONG TERAN	402	1	2		399	399		18	382	2		1	51	1	347	2	
7	LONG SANGA TINJAR	4		1		3	3			3	1			3			1	
8	RH RIANG LONG LAPOK TINJAR	43		4		39	39		3	36	4			33		6	4	
9	LONG TISAM TINJAR	79	1			78	78		4	75			1	74		4		
10	LONG TISAM TINJAR	155				155	155		4	151				153	1	1		
11	RANTAU PANJANG	21	1			20	20			21			1	9		11		
12	RH LOW JAMBATAN LAPOK TINJAR	29		1		28	28			28	1			27		1	1	
13	MENU KELIJAT	91	1	5		85	85		2	84	5		1	18		67	5	
14	LONG LAPOK TINJAR BARAM	217	11	6		200	200		13	198	6		11	74		126	6	
15	LONG ATON TINJAR BARAM	11				11	11			11				5		6		
