kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN PKNK	2988	2177	645	150	16	2	14	2177	2	645	164	2177				645	166
2	ALOR MALAI	732	518	188	22	4	1	3	516	3	188	25	519				188	25
3	KAMPUNG TELOK SENA	1180	827	305	40	8	2	6	826	3	305	46	828				305	47
4	JALAN STADIUM	1929	1271	531	71	56	40	16	1269	42	531	87	1275	10	11		531	102
5	SENTOSA	1290	530	661	94	5	2	3	529	3	661	97	531				661	98
6	JALAN AMBAR	1355	139	1106	106	4		4	139		1106	110	139				1106	110
7	DERGA	1554	1057	408	88	1		1	1055	2	408	89	1057				408	89
8	JALAN SHERIFF	2189	436	1645	84	24	2	22	433	5	1645	106	436				1645	108
9	ALOR SEGAMAT	2753	1639	912	172	30	4	26	1638	5	912	198	1639		1		912	201
10	TAMAN MEWAH	1635	1157	410	57	11	1	10	1155	3	410	67	1158				410	67
11	TAMAN NURI	3036	2413	501	95	27	1	26	2411	3	501	121	2413				501	122
12	TAMAN INTAN	2589	1932	579	68	10		10	1929	3	579	78	1932				579	78
13	TANJUNG SERI	1426	1075	284	55	12		12	1072	3	284	67	1075				284	67
14	TAMAN DERGA JAYA	3193	1416	1585	168	24	5	19	1415	6	1585	187	1416	2			1585	190
