kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KLEBANG	563	158	106	297	2		2	158		106	299	158				106	299
2	KAMPONG MELAYU PALOH	1127	967	90	27	43		43	966	1	90	70	967				90	70
3	LADANG PALOH	548	265	105	167	11		11	265		105	178	265				105	178
4	PALOH	2265	163	1512	583	7		7	162	1	1512	590	163				1512	590
5	BANDAR PALOH UTARA	2275	62	2115	95	3		3	62		2115	98	62				2115	98
6	BANDAR PALOH SELATAN	1008	107	814	84	3	3		105	5	814	84	107	1		1	814	85
7	KAMPONG MUHIBBAH	1657	1002	366	266	23	2	21	1002	2	366	287	1002	1			366	288
8	KALI MALAYA	200	75	67	57	1		1	75		67	58	75				67	58
9	BUKIT PALOH	334	157	121	49	7		7	157		121	56	157				121	56
10	LADANG LANDAK	368	277	10	64	17	2	15	278	1	10	79	277				10	81
11	LADANG KEKAYAAN	384	271	6	82	25	1	24	270	2	6	106	271				6	107
12	CHAMEK	2074	664	1108	281	20	2	18	665	1	1108	299	664	1			1108	300
13	CONSOLIDATED EASTERN PLANTATIONS	1195	408	556	217	14		14	408		556	231	408				556	231
14	TEREH SELATAN	385	325	7	27	26	2	24	327		7	51	325				7	53
15	PENGKALAN TEREH	287	65	20	10	192	192		123	134	20	10	65		1		20	201
16	LADANG PAMOL	873	370	151	342	10	1	9	371		151	351	370				151	352
17	PEKAN KAMPONG GAJAH	1328	456	658	197	17	2	15	456	2	658	212	456			1	658	213
18	KAMPONG GAJAH	2009	1382	128	422	77	32	45	1401	13	128	467	1383	1	1		128	496
19	FELDA KAHANG BARAT	2519	2493	4	17	5	2	3	2493	2	4	20	2493				4	22
