kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LENGKOK CAUNTER	185	14	154	17	0			14		154	17	14				154	17
2	JALAN P RAMLEE	676	199	360	111	6	1	5	199	1	360	116	199				360	117
3	JALAN KAMPAR	66	5	47	14	0			5		47	14	5				47	14
4	JALAN PERAK	40	21	11	8	0			21		11	8	21				11	8
5	JALAN RAWANG	226	56	118	52	0			56		118	52	56				118	52
6	JALAN TAN IU GHEE	155	9	110	32	3		3	9		110	35	9				110	35
7	JALAN TRENGGANU	221	27	165	28	1	1		27	1	165	28	27				165	29
8	JALAN ISMAIL CIK MATT	99	22	63	14	0			22		63	14	22				63	14
9	JALAN MUNSHI ABDULLAH	130	6	123	1	0			6		123	1	6				123	1
10	MEDAN SUNGKAI	189		180	9	0					180	9					180	9
11	JALAN RAWANA	76	14	44	18	0			14		44	18	14				44	18
12	SOLOK RAWANA	228	17	139	71	1		1	17		139	72	17				139	72
13	TMN SERI KIJANG	40	21	12	7	0			21		12	7	21				12	7
