kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN PERMAS 1 2/6	3		3		0					3						3	
2	JLN PERMAS 1	747	301	328	106	12	7	5	305	3	328	111	301	3	1		328	114
3	JLN PERMAS 2	119	8	35	76	0			8		35	76	8				35	76
4	JLN PERMAS 2/1	127	102	2	17	6	6		106	2	2	17	102	2			2	21
5	JLN PERMAS 2/2	112	24	36	50	2	1	1	24	1	36	51	24		1		36	51
6	JLN PERMAS 2/3	312	261	20	21	10	8	2	267	2	20	23	261	3			20	28
7	JLN PERMAS 2/4	380	335	17	24	4	1	3	336		17	27	335	1			17	27
8	JLN PERMAS 2/5	181	119	5	48	9	4	5	123		5	53	119				5	57
9	JLN PERMAS 2/6	65	4		61	0			4			61	4					61
10	JLN PERMAS 2/7	19	10	1	8	0			10		1	8	10				1	8
11	JLN PERMAS 2/8	49	17	26	6	0			17		26	6	17				26	6
12	JLN PERMAS 2/9	79	54	23	1	1	1		54	1	23	1	54	1			23	1
13	JLN PERMAS 2/10	103	93	1	5	4	3	1	95	1	1	6	93		1		1	8
14	JLN PERMAS 2/11	56	55		1	0			55			1	55					1
15	JLN PERMAS 2/12	65	46	19		0			46		19		46				19	
16	JLN PERMAS 2/13	13	1	8	4	0			1		8	4	1				8	4
17	JLN PERMAS 2/14	89	3	81	4	1	1		3	1	81	4	3		1		81	4
18	JLN PERMAS 2/17	87	2	82	3	0			2		82	3	2				82	3
19	JLN PERMAS 2/18	101	2	79	20	0			2		79	20	2				79	20
20	JLN PERMAS 2/19	67		66		1	1			1	66			1			66	
21	JLN PERMAS 2/20	89	2	87		0			2		87		2				87	
22	JLN PERMAS 2/21	49	2	44	3	0			2		44	3	2				44	3
24	JLN PERMAS 3/11	16	1	14	1	0			1		14	1	1				14	1
25	JLN PERMAS 3/12	31	11	19		1	1		12		19		11				19	1
26	PANGSAPURI IKATAN FLORA (D AMBIENCE)	34	1	32	1	0			1		32	1	1				32	1
