kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPONG ROAD	2	1	1		0			1		1		1				1	
2	RUMAH MAJLIS DAERAH	1			1	0						1						1
3	JALAN SUNGAI CINA	90		87	3	0					87	3					87	3
4	TAMAN BINTANG	1371	135	1049	187	0			133	2	1049	187	135				1049	187
5	JLN DEPAN PANGGUNG WAYANG	4		4		0					4						4	
6	TAMAN SRI BINTANG	120	14	92	13	1		1	14		92	14	14				92	14
7	KAMPONG CHINA	667	2	662	3	0			2		662	3	2				662	3
8	JALAN UDANG PELANTAR	45		45		0					45						45	
9	BATU 48, JALAN PANCHUR	28	28			0			28				28					
10	TAMAN SERI FASA 1	1			1	0						1						1
11	OLD TOWN	438	3	427	8	0			2	1	427	8	3				427	8
